Comuna Nombre;Ubicacion Contador;Codigo Contador;Arco;Dato Tipo;Fecha;HMS Conteo;Flujo;ID Dato;Fecha Proyeccion;Flujo Proyeccion
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.30-06-2022;00:15:00;103;7.581.402,00000000000000;23-06-2022 00:15:00;103
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Jue.30-06-2022;00:00:00;35;7.581.501,00000000000000;23-06-2022 00:00:00;35
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Jue.30-06-2022;00:00:00;109;7.581.401,00000000000000;23-06-2022 00:00:00;109
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;23:00:00;65;7.568.793,00000000000000;22-06-2022 23:00:00;65
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;22:45:00;69;7.568.792,00000000000000;22-06-2022 22:45:00;69
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;22:45:00;210;7.568.692,00000000000000;22-06-2022 22:45:00;210
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;22:30:00;81;7.568.791,00000000000000;22-06-2022 22:30:00;81
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;22:30:00;224;7.568.691,00000000000000;22-06-2022 22:30:00;224
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;22:15:00;71;7.568.790,00000000000000;22-06-2022 22:15:00;71
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;22:15:00;262;7.568.690,00000000000000;22-06-2022 22:15:00;262
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;22:00:00;79;7.568.789,00000000000000;22-06-2022 22:00:00;79
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;22:00:00;257;7.568.689,00000000000000;22-06-2022 22:00:00;257
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;21:45:00;126;7.568.788,00000000000000;22-06-2022 21:45:00;126
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;21:45:00;252;7.568.688,00000000000000;22-06-2022 21:45:00;252
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;21:30:00;105;7.568.787,00000000000000;22-06-2022 21:30:00;105
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;21:30:00;311;7.568.687,00000000000000;22-06-2022 21:30:00;311
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;21:15:00;156;7.568.786,00000000000000;22-06-2022 21:15:00;156
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;21:15:00;282;7.568.686,00000000000000;22-06-2022 21:15:00;282
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;21:00:00;100;7.568.785,00000000000000;22-06-2022 21:00:00;100
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;21:00:00;303;7.568.685,00000000000000;22-06-2022 21:00:00;303
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;20:45:00;125;7.568.784,00000000000000;22-06-2022 20:45:00;125
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;20:45:00;343;7.568.684,00000000000000;22-06-2022 20:45:00;343
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;20:30:00;128;7.568.783,00000000000000;22-06-2022 20:30:00;128
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;20:30:00;329;7.568.683,00000000000000;22-06-2022 20:30:00;329
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;20:15:00;126;7.568.782,00000000000000;22-06-2022 20:15:00;126
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;20:15:00;356;7.568.682,00000000000000;22-06-2022 20:15:00;356
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;20:00:00;127;7.568.781,00000000000000;22-06-2022 20:00:00;127
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;20:00:00;350;7.568.681,00000000000000;22-06-2022 20:00:00;350
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;19:45:00;176;7.568.780,00000000000000;22-06-2022 19:45:00;176
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;19:45:00;326;7.568.680,00000000000000;22-06-2022 19:45:00;326
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;19:30:00;135;7.568.779,00000000000000;22-06-2022 19:30:00;135
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;19:30:00;485;7.568.679,00000000000000;22-06-2022 19:30:00;485
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;19:15:00;154;7.568.778,00000000000000;22-06-2022 19:15:00;154
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;19:15:00;465;7.568.678,00000000000000;22-06-2022 19:15:00;465
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;19:00:00;153;7.568.777,00000000000000;22-06-2022 19:00:00;153
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;19:00:00;452;7.568.677,00000000000000;22-06-2022 19:00:00;452
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;18:45:00;172;7.568.776,00000000000000;22-06-2022 18:45:00;172
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;18:45:00;458;7.568.676,00000000000000;22-06-2022 18:45:00;458
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;18:30:00;183;7.568.775,00000000000000;22-06-2022 18:30:00;183
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;18:30:00;495;7.568.675,00000000000000;22-06-2022 18:30:00;495
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;18:15:00;154;7.568.774,00000000000000;22-06-2022 18:15:00;154
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;18:15:00;500;7.568.674,00000000000000;22-06-2022 18:15:00;500
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;18:00:00;153;7.568.773,00000000000000;22-06-2022 18:00:00;153
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;18:00:00;489;7.568.673,00000000000000;22-06-2022 18:00:00;489
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;17:45:00;138;7.568.772,00000000000000;22-06-2022 17:45:00;138
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;17:45:00;503;7.568.672,00000000000000;22-06-2022 17:45:00;503
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;17:30:00;192;7.568.771,00000000000000;22-06-2022 17:30:00;192
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;17:30:00;447;7.568.671,00000000000000;22-06-2022 17:30:00;447
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;17:15:00;143;7.568.770,00000000000000;22-06-2022 17:15:00;143
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;17:15:00;439;7.568.670,00000000000000;22-06-2022 17:15:00;439
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;17:00:00;175;7.568.769,00000000000000;22-06-2022 17:00:00;175
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;17:00:00;395;7.568.669,00000000000000;22-06-2022 17:00:00;395
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;16:45:00;165;7.568.768,00000000000000;22-06-2022 16:45:00;165
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;16:45:00;417;7.568.668,00000000000000;22-06-2022 16:45:00;417
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;16:30:00;166;7.568.767,00000000000000;22-06-2022 16:30:00;166
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;16:30:00;464;7.568.667,00000000000000;22-06-2022 16:30:00;464
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;16:15:00;155;7.568.766,00000000000000;22-06-2022 16:15:00;155
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;16:15:00;426;7.568.666,00000000000000;22-06-2022 16:15:00;426
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;16:00:00;164;7.568.765,00000000000000;22-06-2022 16:00:00;164
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;16:00:00;395;7.568.665,00000000000000;22-06-2022 16:00:00;395
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;15:45:00;142;7.568.764,00000000000000;22-06-2022 15:45:00;142
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;15:45:00;390;7.568.664,00000000000000;22-06-2022 15:45:00;390
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;15:30:00;139;7.568.763,00000000000000;22-06-2022 15:30:00;139
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;15:30:00;377;7.568.663,00000000000000;22-06-2022 15:30:00;377
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;15:15:00;108;7.568.762,00000000000000;22-06-2022 15:15:00;108
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;15:15:00;422;7.568.662,00000000000000;22-06-2022 15:15:00;422
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;15:00:00;133;7.568.761,00000000000000;22-06-2022 15:00:00;133
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;15:00:00;406;7.568.661,00000000000000;22-06-2022 15:00:00;406
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;14:45:00;132;7.568.760,00000000000000;22-06-2022 14:45:00;132
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;14:45:00;440;7.568.660,00000000000000;22-06-2022 14:45:00;440
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;14:30:00;111;7.568.759,00000000000000;22-06-2022 14:30:00;111
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;14:30:00;488;7.568.659,00000000000000;22-06-2022 14:30:00;488
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;14:15:00;140;7.568.758,00000000000000;22-06-2022 14:15:00;140
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;14:15:00;504;7.568.658,00000000000000;22-06-2022 14:15:00;504
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;14:00:00;130;7.568.757,00000000000000;22-06-2022 14:00:00;130
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;14:00:00;500;7.568.657,00000000000000;22-06-2022 14:00:00;500
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;13:45:00;121;7.568.756,00000000000000;22-06-2022 13:45:00;121
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;13:45:00;485;7.568.656,00000000000000;22-06-2022 13:45:00;485
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;13:30:00;108;7.568.755,00000000000000;22-06-2022 13:30:00;108
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;13:30:00;448;7.568.655,00000000000000;22-06-2022 13:30:00;448
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;13:15:00;52;7.568.754,00000000000000;22-06-2022 13:15:00;52
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;13:15:00;464;7.568.654,00000000000000;22-06-2022 13:15:00;464
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;13:00:00;47;7.568.753,00000000000000;22-06-2022 13:00:00;47
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;13:00:00;390;7.568.653,00000000000000;22-06-2022 13:00:00;390
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;12:45:00;86;7.568.752,00000000000000;22-06-2022 12:45:00;86
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;12:45:00;343;7.568.652,00000000000000;22-06-2022 12:45:00;343
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;12:30:00;148;7.568.751,00000000000000;22-06-2022 12:30:00;148
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;12:30:00;391;7.568.651,00000000000000;22-06-2022 12:30:00;391
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;12:15:00;2;7.568.750,00000000000000;22-06-2022 12:15:00;2
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;12:15:00;99;7.568.650,00000000000000;22-06-2022 12:15:00;99
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;12:00:00;48;7.568.749,00000000000000;22-06-2022 12:00:00;48
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;12:00:00;87;7.568.649,00000000000000;22-06-2022 12:00:00;87
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;11:45:00;68;7.568.748,00000000000000;22-06-2022 11:45:00;68
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;11:45:00;357;7.568.648,00000000000000;22-06-2022 11:45:00;357
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;11:30:00;113;7.568.747,00000000000000;22-06-2022 11:30:00;113
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;11:30:00;442;7.568.647,00000000000000;22-06-2022 11:30:00;442
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;11:15:00;127;7.568.746,00000000000000;22-06-2022 11:15:00;127
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;11:15:00;420;7.568.646,00000000000000;22-06-2022 11:15:00;420
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;11:00:00;147;7.568.745,00000000000000;22-06-2022 11:00:00;147
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;11:00:00;447;7.568.645,00000000000000;22-06-2022 11:00:00;447
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;10:45:00;132;7.568.744,00000000000000;22-06-2022 10:45:00;132
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;10:45:00;452;7.568.644,00000000000000;22-06-2022 10:45:00;452
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;10:30:00;138;7.568.743,00000000000000;22-06-2022 10:30:00;138
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;10:30:00;454;7.568.643,00000000000000;22-06-2022 10:30:00;454
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;10:15:00;100;7.568.742,00000000000000;22-06-2022 10:15:00;100
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;10:15:00;466;7.568.642,00000000000000;22-06-2022 10:15:00;466
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;10:00:00;122;7.568.741,00000000000000;22-06-2022 10:00:00;122
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;10:00:00;480;7.568.641,00000000000000;22-06-2022 10:00:00;480
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;09:45:00;139;7.568.740,00000000000000;22-06-2022 09:45:00;139
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;09:45:00;321;7.568.640,00000000000000;22-06-2022 09:45:00;321
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;09:30:00;132;7.568.739,00000000000000;22-06-2022 09:30:00;132
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;09:30:00;265;7.568.639,00000000000000;22-06-2022 09:30:00;265
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;09:15:00;103;7.568.738,00000000000000;22-06-2022 09:15:00;103
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;09:15:00;253;7.568.638,00000000000000;22-06-2022 09:15:00;253
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;09:00:00;88;7.568.737,00000000000000;22-06-2022 09:00:00;88
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;09:00:00;256;7.568.637,00000000000000;22-06-2022 09:00:00;256
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;08:45:00;121;7.568.736,00000000000000;22-06-2022 08:45:00;121
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;08:45:00;295;7.568.636,00000000000000;22-06-2022 08:45:00;295
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;08:30:00;143;7.568.735,00000000000000;22-06-2022 08:30:00;143
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;08:30:00;316;7.568.635,00000000000000;22-06-2022 08:30:00;316
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;08:15:00;107;7.568.734,00000000000000;22-06-2022 08:15:00;107
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;08:15:00;325;7.568.634,00000000000000;22-06-2022 08:15:00;325
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;08:00:00;130;7.568.733,00000000000000;22-06-2022 08:00:00;130
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;08:00:00;386;7.568.633,00000000000000;22-06-2022 08:00:00;386
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;07:45:00;100;7.568.732,00000000000000;22-06-2022 07:45:00;100
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;07:45:00;378;7.568.632,00000000000000;22-06-2022 07:45:00;378
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;07:30:00;128;7.568.731,00000000000000;22-06-2022 07:30:00;128
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;07:30:00;345;7.568.631,00000000000000;22-06-2022 07:30:00;345
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;07:15:00;138;7.568.730,00000000000000;22-06-2022 07:15:00;138
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;07:15:00;306;7.568.630,00000000000000;22-06-2022 07:15:00;306
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;07:00:00;123;7.568.729,00000000000000;22-06-2022 07:00:00;123
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;07:00:00;299;7.568.629,00000000000000;22-06-2022 07:00:00;299
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;06:45:00;90;7.568.728,00000000000000;22-06-2022 06:45:00;90
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;06:45:00;234;7.568.628,00000000000000;22-06-2022 06:45:00;234
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;06:30:00;84;7.568.727,00000000000000;22-06-2022 06:30:00;84
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;06:30:00;143;7.568.627,00000000000000;22-06-2022 06:30:00;143
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;06:15:00;63;7.568.726,00000000000000;22-06-2022 06:15:00;63
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;06:15:00;111;7.568.626,00000000000000;22-06-2022 06:15:00;111
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;06:00:00;40;7.568.725,00000000000000;22-06-2022 06:00:00;40
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;06:00:00;95;7.568.625,00000000000000;22-06-2022 06:00:00;95
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;05:45:00;31;7.568.724,00000000000000;22-06-2022 05:45:00;31
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;05:45:00;58;7.568.624,00000000000000;22-06-2022 05:45:00;58
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;05:30:00;27;7.568.723,00000000000000;22-06-2022 05:30:00;27
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;05:30:00;48;7.568.623,00000000000000;22-06-2022 05:30:00;48
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;05:15:00;25;7.568.722,00000000000000;22-06-2022 05:15:00;25
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;05:15:00;35;7.568.622,00000000000000;22-06-2022 05:15:00;35
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;05:00:00;12;7.568.721,00000000000000;22-06-2022 05:00:00;12
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;05:00:00;23;7.568.621,00000000000000;22-06-2022 05:00:00;23
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;04:45:00;13;7.568.720,00000000000000;22-06-2022 04:45:00;13
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;04:45:00;24;7.568.620,00000000000000;22-06-2022 04:45:00;24
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;04:30:00;10;7.568.719,00000000000000;22-06-2022 04:30:00;10
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;04:30:00;35;7.568.619,00000000000000;22-06-2022 04:30:00;35
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;04:15:00;5;7.568.718,00000000000000;22-06-2022 04:15:00;5
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;04:15:00;15;7.568.618,00000000000000;22-06-2022 04:15:00;15
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;04:00:00;7;7.568.717,00000000000000;22-06-2022 04:00:00;7
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;04:00:00;19;7.568.617,00000000000000;22-06-2022 04:00:00;19
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;03:45:00;6;7.568.716,00000000000000;22-06-2022 03:45:00;6
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;03:45:00;16;7.568.616,00000000000000;22-06-2022 03:45:00;16
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;03:30:00;4;7.568.715,00000000000000;22-06-2022 03:30:00;4
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;03:30:00;15;7.568.615,00000000000000;22-06-2022 03:30:00;15
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;03:15:00;9;7.568.714,00000000000000;22-06-2022 03:15:00;9
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;03:15:00;21;7.568.614,00000000000000;22-06-2022 03:15:00;21
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;03:00:00;7;7.568.713,00000000000000;22-06-2022 03:00:00;7
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;03:00:00;14;7.568.613,00000000000000;22-06-2022 03:00:00;14
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;02:45:00;6;7.568.712,00000000000000;22-06-2022 02:45:00;6
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;02:45:00;24;7.568.612,00000000000000;22-06-2022 02:45:00;24
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;02:30:00;7;7.568.711,00000000000000;22-06-2022 02:30:00;7
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;02:30:00;20;7.568.611,00000000000000;22-06-2022 02:30:00;20
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;02:15:00;11;7.568.710,00000000000000;22-06-2022 02:15:00;11
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;02:15:00;19;7.568.610,00000000000000;22-06-2022 02:15:00;19
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;02:00:00;7;7.568.709,00000000000000;22-06-2022 02:00:00;7
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mie.29-06-2022;02:00:00;18;7.568.609,00000000000000;22-06-2022 02:00:00;18
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mie.29-06-2022;01:45:00;8;7.568.708,00000000000000;22-06-2022 01:45:00;8
